id,crop,state,district,report_date,report_week,growth_stage,pest,disease,weather_condition,advisory,page_number,source_pdf,confidence,original_text,source_method,pipeline_version,dictionary_version,chunk_id,verification_status
871,Green Gram (Moong),Bihar,State-wide,2026-04-06,4,Harvesting,Green Gram (Moong) In Bihar Has 40% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Green Gram (Moong) in Bihar has 40% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c45,VERIFIED
872,Maize,Bihar,State-wide,2026-04-06,4,Harvesting,None,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,h Other Pulses $ 5.46 5.30 93.00 Harvesting is going on in a full swing.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c46,VERIFIED
873,Maize,Bihar,State-wide,2026-04-06,4,Harvesting,None,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,"4 Shri Anna & Coarse cereals 55.33 60.93 43.57 Overall around 44% area has been harvested mainly in Jowar (59%), Maize (36%), Barley (20%), etc has already been harvested.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c47,VERIFIED
874,Sorghum (Jowar),Maharashtra,State-wide,2026-04-06,4,Harvesting,Sorghum (Jowar) In Maharashtra Has 50% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sorghum (Jowar) in Maharashtra has 50% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c48,VERIFIED
875,Sorghum (Jowar),Karnataka,State-wide,2026-04-06,4,Harvesting,Sorghum (Jowar) In Karnataka Has 80% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sorghum (Jowar) in Karnataka has 80% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c49,VERIFIED
876,Sorghum (Jowar),Tamil Nadu,State-wide,2026-04-06,4,Harvesting,Sorghum (Jowar) In Tamil Nadu Has 87% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sorghum (Jowar) in Tamil Nadu has 87% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c50,VERIFIED
877,Sorghum (Jowar),Telangana,State-wide,2026-04-06,4,Harvesting,Sorghum (Jowar) In Telangana Has 25% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sorghum (Jowar) in Telangana has 25% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c51,VERIFIED
878,Sorghum (Jowar),Andhra Pradesh,State-wide,2026-04-06,4,Harvesting,Sorghum (Jowar) In Andhra Pradesh Has 29% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sorghum (Jowar) in Andhra Pradesh has 29% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c52,VERIFIED
879,Maize,Telangana,State-wide,2026-04-06,4,Harvesting,Maize In Telangana Has 87% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Maize in Telangana has 87% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c53,VERIFIED
880,Maize,Tamil Nadu,State-wide,2026-04-06,4,Harvesting,Maize In Tamil Nadu Has 65% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Maize in Tamil Nadu has 65% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c54,VERIFIED
881,Maize,Karnataka,State-wide,2026-04-06,4,Harvesting,Maize In Karnataka Has 67% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Maize in Karnataka has 67% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c55,VERIFIED
882,Maize,Maharashtra,State-wide,2026-04-06,4,Harvesting,Maize In Maharashtra Has 27% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Maize in Maharashtra has 27% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c56,VERIFIED
883,Maize,Gujarat,State-wide,2026-04-06,4,Harvesting,Maize In Gujarat Has 39% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Maize in Gujarat has 39% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c57,VERIFIED
884,Maize,Bihar,State-wide,2026-04-06,4,Harvesting,Maize In Bihar Has 22% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Maize in Bihar has 22% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c58,VERIFIED
885,Maize,Andhra Pradesh,State-wide,2026-04-06,4,Harvesting,Maize In Andhra Pradesh Has 15% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Maize in Andhra Pradesh has 15% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c59,VERIFIED
886,Maize,West Bengal,State-wide,2026-04-06,4,Harvesting,Maize In West Bengal Has 25% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Maize in West Bengal has 25% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c60,VERIFIED
887,Maize,Uttar Pradesh,State-wide,2026-04-06,4,Harvesting,Maize In Uttar Pradesh Has 12% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Maize in Uttar Pradesh has 12% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c61,VERIFIED
888,Maize,Maharashtra,State-wide,2026-04-06,4,Harvesting,Maize In Maharashtra Has 15% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Maize in Maharashtra has 15% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c62,VERIFIED
889,Maize,Rajasthan,State-wide,2026-04-06,4,Harvesting,Maize In Rajasthan Has 25% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Maize in Rajasthan has 25% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c63,VERIFIED
890,Maize,Madhya Pradesh,State-wide,2026-04-06,4,Harvesting,Maize In Madhya Pradesh Has 13% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Maize in Madhya Pradesh has 13% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c64,VERIFIED
891,Groundnut,Madhya Pradesh,State-wide,2026-04-06,4,Harvesting,None,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,"5 Oilseeds 86.78 97.19 94.07 Overall around 94% area has been harvested mainly in Rapeseed & Mustard (99%), Groundnut (38%), Safflower (83%), Sunflower (78%), Linseed (86%), etc has already been harvested.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c65,VERIFIED
892,Mustard,Karnataka,State-wide,2026-04-06,4,Harvesting,Mustard Is 100% Harvested In Karnataka,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Mustard is 100% harvested in Karnataka.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c66,VERIFIED
893,Mustard,Gujarat,State-wide,2026-04-06,4,Harvesting,Mustard Is 100% Harvested In Gujarat,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Mustard is 100% harvested in Gujarat.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c67,VERIFIED
894,Mustard,Punjab,State-wide,2026-04-06,4,Harvesting,Mustard Is 100% Harvested In Punjab,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Mustard is 100% harvested in Punjab.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c68,VERIFIED
895,Mustard,Haryana,State-wide,2026-04-06,4,Harvesting,Mustard Is 100% Harvested In Haryana,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Mustard is 100% harvested in Haryana.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c69,VERIFIED
896,Mustard,Rajasthan,State-wide,2026-04-06,4,Harvesting,Mustard Is 100% Harvested In Rajasthan,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Mustard is 100% harvested in Rajasthan.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c70,VERIFIED
897,Mustard,West Bengal,State-wide,2026-04-06,4,Harvesting,Mustard Is 100% Harvested In West Bengal,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Mustard is 100% harvested in West Bengal.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c71,VERIFIED
898,Mustard,Bihar,State-wide,2026-04-06,4,Harvesting,Mustard Is 100% Harvested In Bihar,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Mustard is 100% harvested in Bihar.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c72,VERIFIED
899,Mustard,Madhya Pradesh,State-wide,2026-04-06,4,Harvesting,Mustard Is 100% Harvested In Madhya Pradesh,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Mustard is 100% harvested in Madhya Pradesh.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c73,VERIFIED
900,Mustard,Jharkhand,State-wide,2026-04-06,4,Harvesting,Mustard Is 100% Harvested In Jharkhand,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Mustard is 100% harvested in Jharkhand.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c74,VERIFIED
901,Mustard,Assam,State-wide,2026-04-06,4,Harvesting,Mustard Is 100% Harvested In Assam,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Mustard is 100% harvested in Assam.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c75,VERIFIED
902,Mustard,Telangana,State-wide,2026-04-06,4,Harvesting,Mustard Is 100% Harvested In Telangana,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Mustard is 100% harvested in Telangana.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c76,VERIFIED
903,Mustard,Uttar Pradesh,State-wide,2026-04-06,4,Harvesting,Mustard In Uttar Pradesh Has 90% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Mustard in Uttar Pradesh has 90% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c77,VERIFIED
904,Mustard,Andhra Pradesh,State-wide,2026-04-06,4,Harvesting,Mustard In Andhra Pradesh Has 62% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Mustard in Andhra Pradesh has 62% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c78,VERIFIED
905,Mustard,Chhattisgarh,State-wide,2026-04-06,4,Harvesting,Mustard In Chhattisgarh Has 88% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Mustard in Chhattisgarh has 88% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c79,VERIFIED
906,Groundnut,Telangana,State-wide,2026-04-06,4,Harvesting,Groundnut In Telangana Has 67% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Groundnut in Telangana has 67% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c80,VERIFIED
907,Groundnut,Tamil Nadu,State-wide,2026-04-06,4,Harvesting,Groundnut In Tamil Nadu Has 50% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Groundnut in Tamil Nadu has 50% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c81,VERIFIED
908,Groundnut,Andhra Pradesh,State-wide,2026-04-06,4,Harvesting,Groundnut In Andhra Pradesh Has 24% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Groundnut in Andhra Pradesh has 24% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c82,VERIFIED
909,Groundnut,Andhra Pradesh,State-wide,2026-04-06,4,Harvesting,None,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,"(20%), etc has already been harvested.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c83,VERIFIED
910,Groundnut,Andhra Pradesh,State-wide,2026-04-06,4,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.7,---- ---------------- -------- -------- ------- --------------------------------------------------------------------------------------------------------------------------------------,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c84,VERIFIED
911,Groundnut,Karnataka,State-wide,2026-04-06,4,Harvesting,Groundnut In Karnataka Has 92% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Groundnut in Karnataka has 92% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c85,VERIFIED
912,Groundnut,Andhra Pradesh,State-wide,2026-04-06,4,Harvesting,Groundnut In Andhra Pradesh Has 36% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Groundnut in Andhra Pradesh has 36% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c86,VERIFIED
913,Groundnut,Telangana,State-wide,2026-04-06,4,Harvesting,Groundnut In Telangana Has 14% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Groundnut in Telangana has 14% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c87,VERIFIED
914,Sunflower,Karnataka,State-wide,2026-04-06,4,Harvesting,Sunflower Is 100% Harvested In Karnataka,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sunflower is 100% harvested in Karnataka.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c88,VERIFIED
915,Sunflower,Odisha,State-wide,2026-04-06,4,Harvesting,Sunflower In Odisha Has 50% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sunflower in Odisha has 50% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c89,VERIFIED
916,Sunflower,Tamil Nadu,State-wide,2026-04-06,4,Harvesting,Sunflower In Tamil Nadu Has 80% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sunflower in Tamil Nadu has 80% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c90,VERIFIED
917,Sesame (Sesamum),Karnataka,State-wide,2026-04-06,4,Harvesting,Sesame (Sesamum) Is 100% Harvested In Karnataka,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sesame (Sesamum) is 100% harvested in Karnataka.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c91,VERIFIED
918,Sesame (Sesamum),Chhattisgarh,State-wide,2026-04-06,4,Harvesting,Sesame (Sesamum) Is 100% Harvested In Chhattisgarh,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sesame (Sesamum) is 100% harvested in Chhattisgarh.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c92,VERIFIED
919,Sesame (Sesamum),Odisha,State-wide,2026-04-06,4,Harvesting,Sesame (Sesamum) In Odisha Has 50% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sesame (Sesamum) in Odisha has 50% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c93,VERIFIED
920,Sesame (Sesamum),Tamil Nadu,State-wide,2026-04-06,4,Harvesting,Sesame (Sesamum) In Tamil Nadu Has 40% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sesame (Sesamum) in Tamil Nadu has 40% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c94,VERIFIED
921,Sesame (Sesamum),Andhra Pradesh,State-wide,2026-04-06,4,Harvesting,Sesame (Sesamum) In Andhra Pradesh Has 6% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sesame (Sesamum) in Andhra Pradesh has 6% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c95,VERIFIED
922,Sesame (Sesamum),Rajasthan,State-wide,2026-04-06,4,Harvesting,Sesame (Sesamum) Is 100% Harvested In Rajasthan,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sesame (Sesamum) is 100% harvested in Rajasthan.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c96,VERIFIED
923,Sesame (Sesamum),Madhya Pradesh,State-wide,2026-04-06,4,Harvesting,Sesame (Sesamum) Is 100% Harvested In Madhya Pradesh,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sesame (Sesamum) is 100% harvested in Madhya Pradesh.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c97,VERIFIED
924,Sesame (Sesamum),Assam,State-wide,2026-04-06,4,Harvesting,Sesame (Sesamum) Is 100% Harvested In Assam,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sesame (Sesamum) is 100% harvested in Assam.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c98,VERIFIED
925,Sesame (Sesamum),Uttar Pradesh,State-wide,2026-04-06,4,Harvesting,Sesame (Sesamum) In Uttar Pradesh Has 90% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sesame (Sesamum) in Uttar Pradesh has 90% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c99,VERIFIED
926,Sesame (Sesamum),Chhattisgarh,State-wide,2026-04-06,4,Harvesting,Sesame (Sesamum) In Chhattisgarh Has 55% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sesame (Sesamum) in Chhattisgarh has 55% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c100,VERIFIED
927,Sesame (Sesamum),Jharkhand,State-wide,2026-04-06,4,Harvesting,Sesame (Sesamum) In Jharkhand Has 50% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sesame (Sesamum) in Jharkhand has 50% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c101,VERIFIED
928,Sesame (Sesamum),Bihar,State-wide,2026-04-06,4,Harvesting,Sesame (Sesamum) In Bihar Has 50% Harvested,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,Sesame (Sesamum) in Bihar has 50% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c102,VERIFIED
929,Oilseeds,Bihar,State-wide,2026-04-06,4,Harvesting,None,None,,,1,Minutes of the meeting of CWWG as on 06.04.2026.pdf,0.9,"g Other Oilseeds 0.00 0.40 68.57 Harvesting is going on. Total Crops 637.81 676.84 48.34 Source: Crop Division, DoA&amp;FW.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 06.04.2026_p1_c103,VERIFIED
1391,Rice,All India,State-wide,2026-03-30,3,Sowing,None,None,,,1,Minutes of the meeting of CWWG as on 30.03.2026.pdf,0.9,"As on March 27, 2026, the area sown under summer crops is 49.87 lakh ha as compared to 52.35 lakh ha during the corresponding period of last year. Of this, area of 28.50 lakh ha has been sown under Rice this year.
-",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 30.03.2026_p1_c1,VERIFIED
1392,Rice,All India,State-wide,2026-03-30,3,Harvesting,"As On 27.03.2026, 32.26% Of Area Has Been Harvested For Rabi Crops All Over India. Approximately 67% Area Of Pulses Mainly In Gram (66%), Urdbean (86%) &Amp; Moong (63%); 71.56% Area Of Oilseeds Majorly In  Rapeseed  &Amp; Mustard (75.53%); 38.31% Area Of Shri Anna Cum Coarse Cereals Majorly In Jowar (54.47%), 25.57% Area Of Rice And 6.00% Area Of Wheat  Has Been Harvested For Rabi Crops 2025-26",None,,,1,Minutes of the meeting of CWWG as on 30.03.2026.pdf,0.9,"As on 27.03.2026, 32.26% of area has been harvested for Rabi crops all over India. Approximately 67% area of Pulses mainly in Gram (66%), Urdbean (86%) &amp; Moong (63%); 71.56% area of Oilseeds majorly in Rapeseed &amp; Mustard (75.53%); 38.31% area of Shri Anna cum Coarse Cereals majorly in Jowar (54.47%), 25.57% area of Rice and 6.00% area of Wheat has been harvested for Rabi crops 2025-26.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 30.03.2026_p1_c2,VERIFIED
1393,Crop,Karnataka,State-wide,2026-03-30,3,Active Growth,"Maximum Temperature Is Likely To Be Above Normal Over Many Parts Of North West India, East India, Chhattisgarh, Konkan &Amp; Goa, Coastal Karnataka, North Kerala, Coastal Andhra Pradesh &Amp; Yanam And Coastal Regions Of Tamil Nadu",None,,,1,Minutes of the meeting of CWWG as on 30.03.2026.pdf,0.9," Maximum Temperature is likely to be above normal over many parts of North West India, East India, Chhattisgarh, Konkan &amp; Goa, Coastal Karnataka, North Kerala, Coastal Andhra Pradesh &amp; Yanam and coastal regions of Tamil Nadu.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 30.03.2026_p1_c3,VERIFIED
